Name,Fold,Family,Err
GT48-u|ADV25825|C.gattiiWM276_Fungi,u,GT48-u,0.35869526863098145
GT109-u|AAH06115|H.sapiens_Metazoa,u,GT109-u,0.2637009620666504
GT29-u|AAI37103|H.sapiens_Metazoa,u,GT29-u,0.21397265791893005
GT26-u|AWJ94171|A.brasilenseSp245_Bacteria,u,GT26-u,0.4547080397605896
GT89-u|AGZ51288|M.kansasiiATCC12478_Bacteria,u,GT89-u,0.3959362804889679
GT29-u|AAF66147|M.musculusICR_Metazoa,u,GT29-u,0.18929356336593628
GT53-u|AGZ51277|M.kansasiiATCC12478_Bacteria,u,GT53-u,0.7489922046661377
GT48-u|AAW02079|C.albicans_Fungi,u,GT48-u,0.3361947238445282
GT29-u|AAO13872|H.sapiens_Metazoa,u,GT29-u,0.42439377307891846
GT53-u|AGZ51274|M.kansasiiATCC12478_Bacteria,u,GT53-u,0.8590660095214844
GT29-u|AAO13861|H.sapiens_Metazoa,u,GT29-u,0.23349472880363464
GT11-u|AEU41584|L.lactissubspcremorisA76_Bacteria,u,GT11-u,0.39958834648132324
GT89-u|AEX47348|C.diphtheriaeINCA402_Bacteria,u,GT89-u,0.35648345947265625
GT26-u|ADM39546|B.subtilissubspspizizeniistrW23_Bacteria,u,GT26-u,0.46767935156822205
GT110-u|TKC51573|M.monoceros_Metazoa,u,GT110-u,0.18103066086769104
GT108-u|AHI55362|L.ivanoviiWSLC3009_Bacteria,u,GT108-u,0.7468867897987366
GT73-u|QHI18967|A.haemolyticusAN3_Bacteria,u,GT73-u,0.30838772654533386
GT89-u|BBA90727|M.pseudoshottsiiJCM15466_Bacteria,u,GT89-u,0.37374186515808105
GT100-u|APZ78980|S.suis1090772_Bacteria,u,GT100-u,0.312258780002594
GT44-u|AQZ84730|E.coli13E0725_Bacteria,u,GT44-u,0.6228554248809814
GT73-u|AKL07364|K.oxytocaCAV1099_Bacteria,u,GT73-u,0.32815584540367126
GT48-u|AGP03619|C.glabrataLEMI8622E_F1H2_Fungi,u,GT48-u,0.9799621105194092
GT29-u|AAH50773|M.musculus_Metazoa,u,GT29-u,0.27269119024276733
GT26-u|ACK90775|B.cereusAH820_Bacteria,u,GT26-u,0.5554296970367432
GT26-u|VEB27117|A.lignieresiiNCTC10568_Bacteria,u,GT26-u,0.6444611549377441
GT29-u|AAM66431|H.sapiens_Metazoa,u,GT29-u,0.2655399739742279
GT29-u|CAH89922|P.abelii_Metazoa,u,GT29-u,0.25853726267814636
GT29-u|AAO13867|H.sapiens_Metazoa,u,GT29-u,0.21456393599510193
GT89-u|AEX79806|C.diphtheriaeHC03_Bacteria,u,GT89-u,0.4373391270637512
GT29-u|AAC42086|R.norvegicus_Metazoa,u,GT29-u,0.2859123945236206
GT29-u|AAO38808|H.sapiens_Metazoa,u,GT29-u,0.455234557390213
GT29-u|BAF15173|O.sativaJaponicaGroup_Streptophyta,u,GT29-u,0.19322197139263153
GT29-u|BAB47506|H.sapiens_Metazoa,u,GT29-u,0.21962235867977142
GT110-u|XP_021534311|N.schauinslandi_Metazoa,u,GT110-u,0.1822528839111328
GT73-u|AHN73849|P.pnomenusaRB38_Bacteria,u,GT73-u,0.2623664140701294
GT108-u|AKK31194|L.tropica_Euglenozoa,u,GT108-u,0.6153002977371216
GT26-u|AJO24201|B.coagulansHM-08_Bacteria,u,GT26-u,0.455217182636261
GT100-u|ANQ57360|V.parahaemolyticusMAVP-Q_Bacteria,u,GT100-u,0.4177934229373932
GT29-u|AAF60973|M.musculus_Metazoa,u,GT29-u,0.34747928380966187
GT48-u|AAF20230|A.thaliana_Streptophyta,u,GT48-u,0.37597760558128357
GT53-u|AGC65018|M.liflandii128FXT_Bacteria,u,GT53-u,0.8562303781509399
GT76-u|AAF23239|D.melanogaster_Fungi,u,GT76-u,0.8434827923774719
GT53-u|AGZ54715|M.kansasiiATCC12478_Bacteria,u,GT53-u,1.0084823369979858
GT11-u|APL42278|E.coliS1_Bacteria,u,GT11-u,0.38789746165275574
GT11-u|AAC99764|H.pyloriUA802_Bacteria,u,GT11-u,0.3478770852088928
GT29-u|AHA54554|E.huxleyivirus18EhV-18_Haptophyta,u,GT29-u,0.22346171736717224
GT73-u|AHC44753|A.xylosoxidansNBRC15126ATCC27061_Bacteria,u,GT73-u,0.34187009930610657
GT11-u|AAO43063|A.nancymaae_Streptophyta,u,GT11-u,0.28424397110939026
GT48-u|ANM68206|A.thaliana_Streptophyta,u,GT48-u,0.4292096793651581
GT73-u|QDK84099|C.amalonaticus133355-SW-C4-Cam_Bacteria,u,GT73-u,0.28282561898231506
GT89-u|AKC41021|M.chelonaeATCC35752_Bacteria,u,GT89-u,0.3792775273323059
GT102-u|AXK18227|B.spCOPE52_Bacteria,u,GT102-u,0.34139832854270935
GT29-u|AWP04317|S.maximus_Metazoa,u,GT29-u,0.3018013834953308
GT96-u|AAF01555|A.thaliana_Streptophyta,u,GT96-u,0.27786168456077576
GT29-u|AAH66064|M.musculus_Metazoa,u,GT29-u,0.2264871895313263
GT29-u|ABK96807|M.musculus_Metazoa,u,GT29-u,0.6335183382034302
GT26-u|AKL86561|B.atrophaeusUCMB-5137_Bacteria,u,GT26-u,0.4559367597103119
GT11-u|AAL67556|E.coli_Bacteria,u,GT11-u,0.3364219069480896
GT26-u|AYM58078|A.fabrum1D132_Bacteria,u,GT26-u,0.4858320355415344
GT89-u|VTP06200|M.smegmatis1_Bacteria,u,GT89-u,0.3878031075000763
GT29-u|ACF84848|Z.maysB73_Streptophyta,u,GT29-u,0.4741457998752594
GT73-u|CCH07643|A.xylosoxidansNH44784-1996_Bacteria,u,GT73-u,0.3293766379356384
GT29-u|BAB79494|M.musculus_Metazoa,u,GT29-u,0.28597328066825867
GT92-u|AAF45582|D.melanogaster_Fungi,u,GT92-u,0.2333989292383194
GT29-u|AAI15913|M.musculus_Metazoa,u,GT29-u,0.19546109437942505
GT95-u|QHN97537|A.hypogaea_Streptophyta,u,GT95-u,0.25116270780563354
GT110-u|XP_006046716|B.bubalis_Metazoa,u,GT110-u,0.16953063011169434
GT11-u|ASZ53378|V.parahaemolyticusMAVP-26_Bacteria,u,GT11-u,0.3229213356971741
GT53-u|AXN47289|M.marinum1218R_Bacteria,u,GT53-u,0.7715932130813599
GT44-u|AWH76419|C.difficileCDT4_Bacteria,u,GT44-u,0.862579345703125
GT26-u|ARC30489|B.spFDAARGOS_235_Bacteria,u,GT26-u,0.5121050477027893
GT26-u|ADY65269|A.spH13-3_Bacteria,u,GT26-u,0.4113835394382477
GT76-u|BAA91196|H.sapiens_Metazoa,u,GT76-u,0.6783878803253174
GT89-u|ABG95854|R.jostiiRHA1_Bacteria,u,GT89-u,0.36673516035079956
GT53-u|AJK55474|A.luridaNRRL2430_Bacteria,u,GT53-u,0.7997034788131714
GT29-u|AAH40455|H.sapiens_Metazoa,u,GT29-u,0.212893545627594
GT44-u|CAC19891|C.difficile8864_Bacteria,u,GT44-u,0.3970690071582794
GT73-u|AWC84046|E.cloacaecomplexspFDA-CDC-AR_0164_Bacteria,u,GT73-u,0.34724900126457214
GT29-u|CAH25388|D.yakuba_Fungi,u,GT29-u,0.18611669540405273
GT26-u|AWJ92898|A.brasilenseSp245_Bacteria,u,GT26-u,0.41263315081596375
GT29-u|CAK04582|D.rerio_Metazoa,u,GT29-u,0.22210188210010529
GT48-u|AAK37413|A.thaliana_Streptophyta,u,GT48-u,0.44554558396339417
GT92-u|AAB80674|A.thaliana_Streptophyta,u,GT92-u,0.19382181763648987
GT48-u|QHN97096|A.hypogaea_Streptophyta,u,GT48-u,0.4207189977169037
GT29-u|CAA72137|M.musculus_Metazoa,u,GT29-u,0.17300209403038025
GT44-u|AUO31792|P.sordelliiS0804018_Bacteria,u,GT44-u,0.4949597120285034
GT76-u|CDS52478|P.bergheiANKA_Alveolata,u,GT76-u,0.7796260118484497
GT71-u|AOA63794|K.phaffiiATCC76273_Fungi,u,GT71-u,0.20177656412124634
GT29-u|AEE28329|A.thaliana_Streptophyta,u,GT29-u,0.24704402685165405
GT73-u|ACY85204|E.tardaEIB202_Bacteria,u,GT73-u,0.3439147472381592
GT29-u|BAC87752|M.musculus_Metazoa,u,GT29-u,0.1998429298400879
GT48-u|QGI63518|F.fujikuroiCSV1_Fungi,u,GT48-u,0.36437371373176575
GT91-u|ACM94404|K.phaffiiGS115_Fungi,u,GT91-u,0.300895631313324
GT29-u|ACL93273|B.taurus_Metazoa,u,GT29-u,0.18817436695098877
GT108-u|CAJ03073|L.majorstrainFriedlin_Euglenozoa,u,GT108-u,0.6189389824867249
GT76-u|BAC32773|M.musculusC57BL6J_Metazoa,u,GT76-u,0.7065609693527222
GT42-u|ADO04054|H.pyloriCuz20_Bacteria,u,GT42-u,0.39042574167251587
GT73-u|QHJ53421|K.aerogenesHNHF1_Bacteria,u,GT73-u,0.34166261553764343
GT100-u|ARC45105|S.agalactiaeFDAARGOS_254_Bacteria,u,GT100-u,0.26838451623916626
GT110-u|XP_008409870|P.reticulataGuanapo_Metazoa,u,GT110-u,0.2176169455051422
GT71-u|AAB18320|K.pastorisNRRLY-11430_Fungi,u,GT71-u,0.29040396213531494
GT108-u|AIY81846|C.botulinum202F_Bacteria,u,GT108-u,0.6615680456161499
GT29-u|AAH60932|D.rerio_Metazoa,u,GT29-u,0.2504265606403351
GT89-u|QHG81282|R.rhodochrousATCCBAA870_Bacteria,u,GT89-u,0.45456644892692566
GT11-u|AAC45235|L.lactissubspcremorisNIZOB40_Bacteria,u,GT11-u,0.4307095408439636
GT11-u|QCQ48787|B.fragilisDCMOUH0018B_Bacteria,u,GT11-u,0.2901974618434906
GT11-u|AGB08742|V.parahaemolyticusBB22OP_Bacteria,u,GT11-u,0.32905539870262146
GT108-u|CAM37341|L.braziliensisMHOMBR75M2904_Euglenozoa,u,GT108-u,0.6454821228981018
GT92-u|AAL24253|A.thaliana_Streptophyta,u,GT92-u,0.2844926714897156
GT110-u|XP_017677683|L.coronata_Metazoa,u,GT110-u,0.196967214345932
GT53-u|ACC43760|M.marinumM_Bacteria,u,GT53-u,0.730606734752655
GT76-u|ANM58010|A.thaliana_Streptophyta,u,GT76-u,1.0977779626846313
GT108-u|ADW75806|R.spY9602_Bacteria,u,GT108-u,0.6460082530975342
GT29-u|CAQ14955|D.rerio_Metazoa,u,GT29-u,0.3247353732585907
GT91-u|AOA60760|K.phaffiiWT_Fungi,u,GT91-u,0.2672732174396515
GT48-u|ACF22801|C.tropicalisATCC750_Fungi,u,GT48-u,0.3160240054130554
GT48-u|QFZ25319|C.lusitaniaeP1_Fungi,u,GT48-u,0.36050891876220703
GT106-u|QHO30118|A.hypogaea_Streptophyta,u,GT106-u,0.20006629824638367
GT89-u|AXY49966|R.ruberYC-YT1_Bacteria,u,GT89-u,0.5165915489196777
GT11-u|QGR36899|S.entericaFDAARGOS_707_Bacteria,u,GT11-u,0.3497999310493469
GT100-u|APC80377|C.botulinumCDC_69094_Bacteria,u,GT100-u,0.3935283124446869
GT48-u|QHO02397|A.hypogaea_Streptophyta,u,GT48-u,0.416378378868103
GT102-u|AWC28581|B.cytotoxicusCH_38_Bacteria,u,GT102-u,0.27215254306793213
GT110-u|XP_005480612|Z.albicollis_Metazoa,u,GT110-u,0.19665883481502533
GT106-u|QHN75673|A.hypogaea_Streptophyta,u,GT106-u,0.34111320972442627
GT29-u|AAH55737|M.musculus_Metazoa,u,GT29-u,0.2590417265892029
GT29-u|AAI63895|D.rerio_Metazoa,u,GT29-u,0.2241770625114441
GT92-u|AAK32745|A.thaliana_Streptophyta,u,GT92-u,0.22812892496585846
GT48-u|AAM15369|A.thaliana_Streptophyta,u,GT48-u,0.3979674279689789
GT29-u|ABX60166|F.turtleherpesvirus_,u,GT29-u,0.26521843671798706
GT42-u|VEB27978|H.influenzaeNCTC12699_Bacteria,u,GT42-u,0.2090751826763153
GT71-u|QFZ29062|C.lusitaniaeP1_Fungi,u,GT71-u,0.2497425675392151
GT48-u|AEE27993|A.thaliana_Streptophyta,u,GT48-u,0.41664016246795654
GT73-u|ATQ85074|M.osloensisKSH_Bacteria,u,GT73-u,0.3382622003555298
GT53-u|AQX70078|C.stationisLMG21670_Bacteria,u,GT53-u,0.7952432632446289
GT91-u|AOA65178|K.phaffiiATCC76273_Fungi,u,GT91-u,0.239849254488945
GT100-u|APS26075|S.agalactiaeGBS-M002_Bacteria,u,GT100-u,0.3452718257904053
GT48-u|AAD11597|A.thaliana_Streptophyta,u,GT48-u,0.3718026876449585
GT71-u|QFZ30587|C.lusitaniaeP1_Fungi,u,GT71-u,0.16058766841888428
GT71-u|QFZ27549|C.lusitaniaeP1_Fungi,u,GT71-u,0.23844102025032043
GT26-u|AYM06257|A.tumefaciens1D1460_Bacteria,u,GT26-u,0.3734551668167114
GT42-u|CCB79242|H.bizzozeroniiCIII-1_Bacteria,u,GT42-u,0.2648870050907135
GT91-u|QFZ26617|C.lusitaniaeP1_Fungi,u,GT91-u,0.3503172993659973
GT76-u|QFZ26287|C.lusitaniaeP1_Fungi,u,GT76-u,0.9012616872787476
GT71-u|QFZ26255|C.lusitaniaeP1_Fungi,u,GT71-u,0.20823177695274353
GT100-u|ABB29905|E.coli_Bacteria,u,GT100-u,0.27226829528808594
GT48-u|AEC08612|A.thaliana_Streptophyta,u,GT48-u,0.39131078124046326
GT44-u|AEA66768|P.brassicacearumsubspbrassicacearumNFM421_Bacteria,u,GT44-u,0.3506622612476349
GT109-u|ACZ54500|P.pacificusPS312_Metazoa,u,GT109-u,0.19358058273792267
GT53-u|ACS09501|M.lepraeTN_Bacteria,u,GT53-u,0.741312563419342
GT29-u|BAF29189|O.sativaJaponicaGroup_Streptophyta,u,GT29-u,0.21667182445526123
GT73-u|AXA74049|A.insolitusAB2_Bacteria,u,GT73-u,0.2625938951969147
GT11-u|ABO61750|H.pyloriJ166_Bacteria,u,GT11-u,0.37665972113609314
GT29-u|AAF18241|A.thaliana_Streptophyta,u,GT29-u,0.19527898728847504
GT11-u|AAV80759|E.coliO86H2_Bacteria,u,GT11-u,0.2789587080478668
GT108-u|ALF09282|P.thermoglucosidasiusDSM2542_Bacteria,u,GT108-u,0.6363568305969238
GT106-u|ANM58355|A.thaliana_Streptophyta,u,GT106-u,0.27194222807884216
GT71-u|QFZ27152|C.lusitaniaeP1_Fungi,u,GT71-u,0.21103401482105255
GT71-u|AOA60411|K.phaffiiWT_Fungi,u,GT71-u,0.2103375494480133
GT29-u|AAL85966|A.thaliana_Streptophyta,u,GT29-u,0.17983196675777435
GT92-u|ACF78602|Z.maysB73_Streptophyta,u,GT92-u,0.22602038085460663
GT11-u|AGV09757|C.coliCVMN29710_Bacteria,u,GT11-u,0.2949288785457611
GT48-u|QFZ28416|C.lusitaniaeP1_Fungi,u,GT48-u,0.3699735105037689
GT73-u|QEK94070|A.insolitusLCu2_Bacteria,u,GT73-u,0.3310956358909607
GT106-u|AEE31058|A.thaliana_Streptophyta,u,GT106-u,0.26577046513557434
GT76-u|AOA60425|K.phaffiiWT_Fungi,u,GT76-u,1.0390355587005615
GT44-u|AHF57935|S.eriocheirisCCTCCM207170_Bacteria,u,GT44-u,0.424638032913208
GT29-u|ANZ79617|H.sapiens_Metazoa,u,GT29-u,0.20111440122127533
GT91-u|AOA64644|K.phaffiiATCC76273_Fungi,u,GT91-u,0.26303181052207947
GT26-u|AFV85170|A.mediterraneaDE1_Bacteria,u,GT26-u,0.554338276386261
GT73-u|AUS67549|E.albertii1551-2_Bacteria,u,GT73-u,0.36039862036705017
GT11-u|CAH09369|B.fragilisNCTC9343_Bacteria,u,GT11-u,0.29283061623573303
GT48-u|AAD48971|A.thaliana_Streptophyta,u,GT48-u,0.3743846118450165
GT108-u|ADK13669|C.ljungdahliiDSM13528_Bacteria,u,GT108-u,0.6625575423240662
GT100-u|AQY24455|S.agalactiaeSag37_Bacteria,u,GT100-u,0.3098180592060089
GT109-u|CCT69574|F.fujikuroiIMI58289_Fungi,u,GT109-u,0.1332464963197708
GT98-u|CDP99150|B.malayiFR3_Metazoa,u,GT98-u,0.4912436008453369
GT29-u|AAI54484|D.rerio_Metazoa,u,GT29-u,0.2153908610343933
GT11-u|ASG75394|S.entericasubspdiarizonaeserovar50kzstrMZ0080_Bacteria,u,GT11-u,0.3580937683582306
